Full Start:1843
Full Start:2345
Full Start:2616
Full Start:4435
Full Start:7484
Full Start:9562
Full Start:10074
Full Start:16103
Full Start:16570
Full Start:18446
Full Start:18838
Full Start:25988
Full Start:27542
Full Start:30008
Full Start:31084
Full Start:32402
Full Start:34594
Full Start:41133
Full Start:41702
Full Start:43358
Full Start:45328
Full Start:48686
Full Start:50576
Full Start:51025
Full Start:54819
Full Start:55706
Full Start:57634
Full Start:57942
Full Start:59548
Full Start:61915
Full Start:62161
Full Start:64166
Full Start:65804
Full Start:66242
Full Start:68648
Full Start:71389
Full Start:71691
Full Start:73867
Full Start:74697
Full Start:76449
Full Start:78303
Full Start:81870
Full Start:84945
Full Start:90459
Full Start:90752
Full Start:94409
Full Start:95309
Full Start:96103
Full Start:97041
Full Finish:2104
Full Finish:2530
Full Finish:2923
Full Finish:4556
Full Finish:7691
Full Finish:9905
Full Finish:11109
Full Finish:16402
Full Finish:16858
Full Finish:18524
Full Finish:19033
Full Finish:27364
Full Finish:28057
Full Finish:30166
Full Finish:31578
Full Finish:32655
Full Finish:34854
Full Finish:41507
Full Finish:42136
Full Finish:43591
Full Finish:45543
Full Finish:48861
Full Finish:50973
Full Finish:51274
Full Finish:55024
Full Finish:57355
Full Finish:57854
Full Finish:59153
Full Finish:59782
Full Finish:62146
Full Finish:62330
Full Finish:64501
Full Finish:65973
Full Finish:66407
Full Finish:68904
Full Finish:71607
Full Finish:72779
Full Finish:74123
Full Finish:75709
Full Finish:76694
Full Finish:78486
Full Finish:82058
Full Finish:85187
Full Finish:90597
Full Finish:91158
Full Finish:94637
Full Finish:95733
Full Finish:96298
Full Finish:97906
Partial Start:1841
Partial Start:2330
Partial Start:2599
Partial Start:4425
Partial Start:7471
Partial Start:9552
Partial Start:10057
Partial Start:16096
Partial Start:16559
Partial Start:18433
Partial Start:18827
Partial Start:25977
Partial Start:27531
Partial Start:30001
Partial Start:31080
Partial Start:32399
Partial Start:34585
Partial Start:41125
Partial Start:41692
Partial Start:43348
Partial Start:45322
Partial Start:48683
Partial Start:50566
Partial Start:51019
Partial Start:54814
Partial Start:55698
Partial Start:57613
Partial Start:57938
Partial Start:59541
Partial Start:61910
Partial Start:62159
Partial Start:64154
Partial Start:65756
Partial Start:66239
Partial Start:68644
Partial Start:71386
Partial Start:71681
Partial Start:73844
Partial Start:74679
Partial Start:76427
Partial Start:78292
Partial Start:81864
Partial Start:84933
Partial Start:90445
Partial Start:90700
Partial Start:94404
Partial Start:95261
Partial Start:96087
Partial Start:97021
Partial Finish:2115
Partial Finish:2553
Partial Finish:2989
Partial Finish:4563
Partial Finish:7725
Partial Finish:9960
Partial Finish:11175
Partial Finish:16437
Partial Finish:16908
Partial Finish:18550
Partial Finish:19047
Partial Finish:27383
Partial Finish:28083
Partial Finish:30175
Partial Finish:31610
Partial Finish:32719
Partial Finish:34998
Partial Finish:41565
Partial Finish:42185
Partial Finish:43612
Partial Finish:45554
Partial Finish:48880
Partial Finish:51013
Partial Finish:51287
Partial Finish:55089
Partial Finish:57377
Partial Finish:57868
Partial Finish:59159
Partial Finish:59804
Partial Finish:62156
Partial Finish:62350
Partial Finish:64572
Partial Finish:65996
Partial Finish:66417
Partial Finish:68944
Partial Finish:71612
Partial Finish:72792
Partial Finish:74174
Partial Finish:75747
Partial Finish:76698
Partial Finish:78518
Partial Finish:82106
Partial Finish:85196
Partial Finish:90617
Partial Finish:91165
Partial Finish:94669
Partial Finish:95767
Partial Finish:96311
Partial Finish:97936
