Full Start:15164
Full Start:16719
Full Start:19794
Full Start:33274
Full Start:33808
Full Start:34201
Full Start:34468
Full Start:34690
Full Start:35100
Full Start:37272
Full Start:39187
Full Start:42414
Full Start:46151
Full Start:46696
Full Start:47159
Full Start:49129
Full Finish:15262
Full Finish:16810
Full Finish:19881
Full Finish:33400
Full Finish:33842
Full Finish:34310
Full Finish:34565
Full Finish:34778
Full Finish:35202
Full Finish:37479
Full Finish:39404
Full Finish:42767
Full Finish:46215
Full Finish:46853
Full Finish:47237
Full Finish:49242
Partial Start:15063
Partial Start:16678
Partial Start:19760
Partial Start:33162
Partial Start:33763
Partial Start:34143
Partial Start:34432
Partial Start:34659
Partial Start:35026
Partial Start:35637
Partial Start:39151
Partial Start:42390
Partial Start:46107
Partial Start:46673
Partial Start:47123
Partial Start:49073
Partial Finish:16582
Partial Finish:16826
Partial Finish:31732
Partial Finish:33425
Partial Finish:33868
Partial Finish:34329
Partial Finish:34585
Partial Finish:34793
Partial Finish:35219
Partial Finish:38032
Partial Finish:39422
Partial Finish:42787
Partial Finish:46251
Partial Finish:47014
Partial Finish:47253
Partial Finish:49261
