Full Start:75250
Full Start:78076
Full Start:79129
Full Start:79248
Full Start:80531
Full Start:84480
Full Start:88802
Full Start:89044
Full Start:90017
Full Start:91363
Full Start:92895
Full Start:94558
Full Start:97448
Full Start:97718
Full Start:98605
Full Start:101536
Full Start:103641
Full Start:103988
Full Start:106941
Full Start:109306
Full Start:113146
Full Finish:76427
Full Finish:78109
Full Finish:79180
Full Finish:79343
Full Finish:80572
Full Finish:85337
Full Finish:88888
Full Finish:89125
Full Finish:90122
Full Finish:91518
Full Finish:94440
Full Finish:94638
Full Finish:97622
Full Finish:97877
Full Finish:100364
Full Finish:103422
Full Finish:103775
Full Finish:104062
Full Finish:107049
Full Finish:109415
Full Finish:113247
Partial Start:75184
Partial Start:78015
Partial Start:79069
Partial Start:79248
Partial Start:80479
Partial Start:84446
Partial Start:88762
Partial Start:88997
Partial Start:89953
Partial Start:91306
Partial Start:92853
Partial Start:94521
Partial Start:97420
Partial Start:97698
Partial Start:98571
Partial Start:101515
Partial Start:103543
Partial Start:103948
Partial Start:106882
Partial Start:109269
Partial Start:113093
Partial Finish:76476
Partial Finish:78161
Partial Finish:79210
Partial Finish:80381
Partial Finish:80599
Partial Finish:85420
Partial Finish:88902
Partial Finish:89224
Partial Finish:90138
Partial Finish:91595
Partial Finish:94482
Partial Finish:94676
Partial Finish:97696
Partial Finish:97915
Partial Finish:100415
Partial Finish:103501
Partial Finish:103791
Partial Finish:104079
Partial Finish:107068
Partial Finish:109430
Partial Finish:113268
