Full Start:132
Full Start:9726
Full Start:15333
Full Start:49558
Full Start:57609
Full Start:61083
Full Start:64841
Full Start:91513
Full Start:114323
Full Start:131675
Full Start:145212
Full Start:145784
Full Start:148540
Full Start:154696
Full Start:157074
Full Finish:281
Full Finish:9857
Full Finish:15441
Full Finish:49718
Full Finish:57732
Full Finish:61265
Full Finish:67422
Full Finish:91666
Full Finish:114503
Full Finish:133472
Full Finish:145602
Full Finish:145931
Full Finish:148738
Full Finish:154846
Full Finish:157251
Partial Start:81
Partial Start:9705
Partial Start:15253
Partial Start:49465
Partial Start:57587
Partial Start:61052
Partial Start:64802
Partial Start:91462
Partial Start:114288
Partial Start:131664
Partial Start:145183
Partial Start:145725
Partial Start:148531
Partial Start:154664
Partial Start:157041
Partial Finish:372
Partial Finish:9927
Partial Finish:15505
Partial Finish:49791
Partial Finish:57810
Partial Finish:61336
Partial Finish:67458
Partial Finish:91754
Partial Finish:114512
Partial Finish:133577
Partial Finish:145637
Partial Finish:145994
Partial Finish:148774
Partial Finish:154858
Partial Finish:157264
