Full Start:101800
Full Start:108513
Full Start:113196
Full Start:134432
Full Start:134573
Full Start:139592
Full Start:141294
Full Start:158283
Full Start:166155
Full Start:173232
Full Start:183620
Full Start:188972
Full Start:195910
Full Finish:101837
Full Finish:108698
Full Finish:113251
Full Finish:134461
Full Finish:134593
Full Finish:139759
Full Finish:141496
Full Finish:158380
Full Finish:166289
Full Finish:173322
Full Finish:183649
Full Finish:189202
Full Finish:195931
Partial Start:101795
Partial Start:108505
Partial Start:113190
Partial Start:134431
Partial Start:134562
Partial Start:139590
Partial Start:141282
Partial Start:158281
Partial Start:166141
Partial Start:173223
Partial Start:183616
Partial Start:188965
Partial Start:195906
Partial Finish:101840
Partial Finish:108750
Partial Finish:113303
Partial Finish:134468
Partial Finish:134596
Partial Finish:139836
Partial Finish:141500
Partial Finish:158432
Partial Finish:166292
Partial Finish:173325
Partial Finish:183651
Partial Finish:189254
Partial Finish:195935
