Full Start:94097
Full Start:97253
Full Start:100610
Full Start:104059
Full Start:106387
Full Start:106974
Full Start:108385
Full Start:109829
Full Start:114114
Full Start:117720
Full Start:118796
Full Start:124005
Full Start:129732
Full Finish:94143
Full Finish:97374
Full Finish:100664
Full Finish:104135
Full Finish:106582
Full Finish:107088
Full Finish:108445
Full Finish:109910
Full Finish:114175
Full Finish:117877
Full Finish:118864
Full Finish:124478
Full Finish:130543
Partial Start:94047
Partial Start:97207
Partial Start:100525
Partial Start:103987
Partial Start:106277
Partial Start:106938
Partial Start:108312
Partial Start:109796
Partial Start:114057
Partial Start:117660
Partial Start:118763
Partial Start:123969
Partial Start:129514
Partial Finish:94185
Partial Finish:97394
Partial Finish:100765
Partial Finish:104178
Partial Finish:106659
Partial Finish:107149
Partial Finish:108468
Partial Finish:109928
Partial Finish:114203
Partial Finish:117903
Partial Finish:118877
Partial Finish:129169
Partial Finish:130686
