Full Start:11095
Full Start:61585
Full Start:88388
Full Start:109934
Full Start:143027
Full Start:230794
Full Start:237465
Full Start:249815
Full Start:288271
Full Start:308278
Full Start:318171
Full Finish:13459
Full Finish:61752
Full Finish:88611
Full Finish:110026
Full Finish:145442
Full Finish:232638
Full Finish:237670
Full Finish:249959
Full Finish:288421
Full Finish:309919
Full Finish:318321
Partial Start:11068
Partial Start:61574
Partial Start:88373
Partial Start:109908
Partial Start:143016
Partial Start:230772
Partial Start:237440
Partial Start:249725
Partial Start:288256
Partial Start:308250
Partial Start:318121
Partial Finish:13493
Partial Finish:61793
Partial Finish:88645
Partial Finish:110030
Partial Finish:145476
Partial Finish:232668
Partial Finish:237681
Partial Finish:250025
Partial Finish:288440
Partial Finish:309955
Partial Finish:318381
