Full Start:2309
Full Start:3982
Full Start:20809
Full Start:45772
Full Start:54157
Full Start:108985
Full Start:114095
Full Start:116809
Full Start:122689
Full Start:136335
Full Start:157927
Full Start:166354
Full Start:185900
Full Start:196894
Full Start:210669
Full Start:224452
Full Start:230930
Full Start:239285
Full Start:251219
Full Start:256071
Full Start:261183
Full Start:281462
Full Finish:2556
Full Finish:4021
Full Finish:20846
Full Finish:45946
Full Finish:54367
Full Finish:109040
Full Finish:114122
Full Finish:116829
Full Finish:122878
Full Finish:136371
Full Finish:157969
Full Finish:166769
Full Finish:185939
Full Finish:196936
Full Finish:210802
Full Finish:224745
Full Finish:230995
Full Finish:239320
Full Finish:251484
Full Finish:256153
Full Finish:261223
Full Finish:281790
Partial Start:2307
Partial Start:3968
Partial Start:20807
Partial Start:45738
Partial Start:54155
Partial Start:108976
Partial Start:114093
Partial Start:116800
Partial Start:122660
Partial Start:136335
Partial Start:157918
Partial Start:166351
Partial Start:185899
Partial Start:196874
Partial Start:210666
Partial Start:224440
Partial Start:230915
Partial Start:239276
Partial Start:251217
Partial Start:256070
Partial Start:261182
Partial Start:281444
Partial Finish:2599
Partial Finish:4023
Partial Finish:20857
Partial Finish:45948
Partial Finish:54411
Partial Finish:109042
Partial Finish:114134
Partial Finish:116830
Partial Finish:122879
Partial Finish:136382
Partial Finish:157970
Partial Finish:166794
Partial Finish:185950
Partial Finish:196937
Partial Finish:210815
Partial Finish:224746
Partial Finish:230996
Partial Finish:239321
Partial Finish:251504
Partial Finish:256178
Partial Finish:261235
Partial Finish:281791
